name,npdId,year,month,day,flare,flareUom,flareMass,flareMassUom,coldVentCO2,coldVentCO2Uom,coldVentGas,coldVentGasUom,coldVentGasMass,coldVentGassMassUom,fuelDiesel,fuelDieselUom,fuelGas,fuelGasUom,fuelGasMass,fuelGasMassUom
Skyfall,43765,2019,5,27,7513.051973,Sm3,214,t,36739.88896,Sm3,854.3505203,Sm3,25,t,,L,963055.296,Sm3,23198,t
Skyfall,43765,2019,5,28,9051.436185,Sm3,214,t,38798.98076,Sm3,714.2702734,Sm3,25,t,,L,867442.6884,Sm3,23198,t
Skyfall,43765,2019,5,29,7467.814624,Sm3,214,t,36683.88947,Sm3,845.6173602,Sm3,25,t,,L,995784.4382,Sm3,23198,t
Skyfall,43765,2019,5,30,9662.692381,Sm3,214,t,40516.02961,Sm3,1160.388572,Sm3,25,t,,L,849555.8663,Sm3,23198,t
Skyfall,43765,2019,5,31,6049.310536,Sm3,214,t,28504.12509,Sm3,1100.89235,Sm3,25,t,,L,765219.8371,Sm3,23198,t
Skyfall,43765,2019,6,1,43627.78631,Sm3,935,t,20985.17104,Sm3,769.5600377,Sm3,18,t,156574.8791,L,906919.9793,Sm3,23988,t
Skyfall,43765,2019,6,2,33719.7571,Sm3,935,t,18103.59308,Sm3,859.3577199,Sm3,18,t,148827.7258,L,950860.6759,Sm3,23988,t
Skyfall,43765,2019,6,3,31555.22889,Sm3,935,t,19705.95263,Sm3,827.8150552,Sm3,18,t,148205.4138,L,644557.7508,Sm3,23988,t
Skyfall,43765,2019,6,4,39884.045,Sm3,935,t,28869.73317,Sm3,667.5524408,Sm3,18,t,114255.2943,L,861853.6518,Sm3,23988,t
Skyfall,43765,2019,6,5,43230.84418,Sm3,935,t,20507.59059,Sm3,735.776828,Sm3,18,t,116292.5028,L,936939.8598,Sm3,23988,t
Skyfall,43765,2019,6,6,35791.28912,Sm3,935,t,26892.44345,Sm3,876.5198538,Sm3,18,t,123233.0155,L,874092.4906,Sm3,23988,t
Skyfall,43765,2019,6,7,30541.75599,Sm3,935,t,27066.42473,Sm3,539.8825464,Sm3,18,t,106442.5343,L,889816.237,Sm3,23988,t
Skyfall,43765,2019,6,8,37887.10089,Sm3,935,t,22914.84818,Sm3,856.0430107,Sm3,18,t,165564.5224,L,780456.8313,Sm3,23988,t
Skyfall,43765,2019,6,9,26057.3348,Sm3,935,t,31060.26635,Sm3,594.4831516,Sm3,18,t,143190.0662,L,1058895.681,Sm3,23988,t
Skyfall,43765,2019,6,10,39752.90312,Sm3,935,t,22617.02946,Sm3,593.7137192,Sm3,18,t,95814.2704,L,627043.1051,Sm3,23988,t
Skyfall,43765,2019,6,11,28734.77129,Sm3,935,t,19179.8224,Sm3,488.1102528,Sm3,18,t,120986.6693,L,1073328.388,Sm3,23988,t
Skyfall,43765,2019,6,12,42939.8498,Sm3,935,t,24560.41521,Sm3,656.9106254,Sm3,18,t,163488.076,L,1151339.789,Sm3,23988,t
Skyfall,43765,2019,6,13,31547.06924,Sm3,935,t,21896.40435,Sm3,507.7888457,Sm3,18,t,120789.9209,L,1070260.925,Sm3,23988,t
Skyfall,43765,2019,6,14,31329.75804,Sm3,935,t,30835.05415,Sm3,791.1567177,Sm3,18,t,104819.6013,L,1088033.574,Sm3,23988,t
Skyfall,43765,2019,6,15,25595.0543,Sm3,935,t,29661.96034,Sm3,730.3296036,Sm3,18,t,96333.79228,L,874667.8603,Sm3,23988,t
Skyfall,43765,2019,6,16,28056.58982,Sm3,935,t,17462.93657,Sm3,581.1079297,Sm3,18,t,149741.579,L,1121907.64,Sm3,23988,t
Skyfall,43765,2019,6,17,40995.80385,Sm3,935,t,18772.05065,Sm3,764.0288487,Sm3,18,t,154606.2329,L,642655.345,Sm3,23988,t
Skyfall,43765,2019,6,18,26177.78236,Sm3,935,t,25793.3703,Sm3,593.6624479,Sm3,18,t,123878.2508,L,689403.1167,Sm3,23988,t
Skyfall,43765,2019,6,19,30414.15321,Sm3,935,t,18128.02923,Sm3,784.7019384,Sm3,18,t,148347.2816,L,970789.8186,Sm3,23988,t
Skyfall,43765,2019,6,20,26006.44326,Sm3,935,t,28927.04748,Sm3,701.2336808,Sm3,18,t,94081.12512,L,878299.8552,Sm3,23988,t
Skyfall,43765,2019,6,21,46519.20186,Sm3,935,t,28565.77949,Sm3,595.7821069,Sm3,18,t,127260.4221,L,694503.1837,Sm3,23988,t
Skyfall,43765,2019,6,22,32546.37138,Sm3,935,t,30869.37202,Sm3,694.1469997,Sm3,18,t,146022.2663,L,1086136.172,Sm3,23988,t
Skyfall,43765,2019,6,23,33862.50403,Sm3,935,t,25815.67918,Sm3,745.3180906,Sm3,18,t,122407.4338,L,980872.4918,Sm3,23988,t
Skyfall,43765,2019,6,24,34814.70042,Sm3,935,t,20227.90527,Sm3,760.6425822,Sm3,18,t,104758.1874,L,923789.6051,Sm3,23988,t
Skyfall,43765,2019,6,25,34008.83418,Sm3,935,t,17804.69306,Sm3,509.5230694,Sm3,18,t,155168.525,L,687035.1273,Sm3,23988,t
Skyfall,43765,2019,6,26,45944.12581,Sm3,935,t,31111.41263,Sm3,815.0068435,Sm3,18,t,142360.406,L,1025730.259,Sm3,23988,t
Skyfall,43765,2019,6,27,42664.74902,Sm3,935,t,27573.60036,Sm3,644.6264276,Sm3,18,t,144618.0286,L,1150947.118,Sm3,23988,t
Skyfall,43765,2019,6,28,41671.44932,Sm3,935,t,23411.14246,Sm3,652.6078798,Sm3,18,t,120194.8163,L,1020737.585,Sm3,23988,t
Skyfall,43765,2019,6,29,29073.62674,Sm3,935,t,28296.81153,Sm3,623.6611325,Sm3,18,t,169490.2412,L,817274.2158,Sm3,23988,t
Skyfall,43765,2019,6,30,46030.11668,Sm3,935,t,29813.46063,Sm3,800.9496137,Sm3,18,t,140246.9195,L,703197.6681,Sm3,23988,t
Skyfall,43765,2019,7,1,10538.18492,Sm3,399,t,34324.96683,Sm3,1181.660091,Sm3,26,t,,L,987222.9614,Sm3,24252,t
Skyfall,43765,2019,7,2,14106.69355,Sm3,399,t,30953.72123,Sm3,934.9799145,Sm3,26,t,,L,659249.7458,Sm3,24252,t
Skyfall,43765,2019,7,3,17375.23748,Sm3,399,t,33507.25712,Sm3,913.2010244,Sm3,26,t,,L,873559.3215,Sm3,24252,t
Skyfall,43765,2019,7,4,14170.66834,Sm3,399,t,24119.10059,Sm3,1036.71855,Sm3,26,t,,L,1089867.217,Sm3,24252,t
Skyfall,43765,2019,7,5,19076.16572,Sm3,399,t,27621.19098,Sm3,914.0293312,Sm3,26,t,,L,774675.5874,Sm3,24252,t
Skyfall,43765,2019,7,6,16626.65168,Sm3,399,t,42850.02528,Sm3,944.1214737,Sm3,26,t,,L,857062.5624,Sm3,24252,t
Skyfall,43765,2019,7,7,12769.18011,Sm3,399,t,43149.3685,Sm3,981.2107276,Sm3,26,t,,L,994908.2524,Sm3,24252,t
Skyfall,43765,2019,7,8,10299.07511,Sm3,399,t,42847.96763,Sm3,729.8721449,Sm3,26,t,,L,677579.069,Sm3,24252,t
Skyfall,43765,2019,7,9,18451.78531,Sm3,399,t,32781.19233,Sm3,813.2398113,Sm3,26,t,,L,968149.5808,Sm3,24252,t
Skyfall,43765,2019,7,10,17435.99767,Sm3,399,t,33422.59889,Sm3,695.7199611,Sm3,26,t,,L,1111926.013,Sm3,24252,t
Skyfall,43765,2019,7,11,11520.31783,Sm3,399,t,41025.72694,Sm3,1117.052905,Sm3,26,t,,L,659605.7174,Sm3,24252,t
Skyfall,43765,2019,7,12,10994.02033,Sm3,399,t,42789.25002,Sm3,1123.693696,Sm3,26,t,,L,967411.3496,Sm3,24252,t
Skyfall,43765,2019,7,13,16632.80073,Sm3,399,t,24744.25804,Sm3,749.0306188,Sm3,26,t,,L,825485.3262,Sm3,24252,t
Skyfall,43765,2019,7,14,13326.76404,Sm3,399,t,29604.30127,Sm3,1198.983622,Sm3,26,t,,L,739857.2466,Sm3,24252,t
Skyfall,43765,2019,7,15,18690.11097,Sm3,399,t,44232.19355,Sm3,783.2235675,Sm3,26,t,,L,920843.5426,Sm3,24252,t
Skyfall,43765,2019,7,16,12417.82109,Sm3,399,t,34755.93512,Sm3,1138.230659,Sm3,26,t,,L,787558.0392,Sm3,24252,t
Skyfall,43765,2019,7,17,17619.3316,Sm3,399,t,34529.88421,Sm3,772.9301608,Sm3,26,t,,L,719333.3462,Sm3,24252,t
Skyfall,43765,2019,7,18,11637.25504,Sm3,399,t,34634.14389,Sm3,1171.168643,Sm3,26,t,,L,975774.1891,Sm3,24252,t
Skyfall,43765,2019,7,19,14582.30214,Sm3,399,t,29051.96994,Sm3,1051.816643,Sm3,26,t,,L,690526.2444,Sm3,24252,t
Skyfall,43765,2019,7,20,18127.10972,Sm3,399,t,36737.88768,Sm3,1121.533824,Sm3,26,t,,L,1029492.063,Sm3,24252,t
Skyfall,43765,2019,7,21,11125.84496,Sm3,399,t,29363.75686,Sm3,766.8031791,Sm3,26,t,,L,957913.1508,Sm3,24252,t
Skyfall,43765,2019,7,22,17495.08919,Sm3,399,t,34028.99211,Sm3,1056.058314,Sm3,26,t,,L,984296.1769,Sm3,24252,t
Skyfall,43765,2019,7,23,10732.27664,Sm3,399,t,37784.12842,Sm3,1039.408382,Sm3,26,t,,L,1051749.218,Sm3,24252,t
Skyfall,43765,2019,7,24,16855.03415,Sm3,399,t,31556.93587,Sm3,968.4912914,Sm3,26,t,,L,1107614.392,Sm3,24252,t
Skyfall,43765,2019,7,25,13704.60042,Sm3,399,t,26833.20703,Sm3,866.950169,Sm3,26,t,,L,852389.726,Sm3,24252,t
Skyfall,43765,2019,7,26,15266.71319,Sm3,399,t,35646.05837,Sm3,820.390603,Sm3,26,t,,L,766777.6428,Sm3,24252,t
Skyfall,43765,2019,7,27,13921.53655,Sm3,399,t,32675.76775,Sm3,824.1150605,Sm3,26,t,,L,682395.9046,Sm3,24252,t
Skyfall,43765,2019,7,28,10495.99164,Sm3,399,t,38833.06983,Sm3,1081.783176,Sm3,26,t,,L,686073.6396,Sm3,24252,t
Skyfall,43765,2019,7,29,11066.747,Sm3,399,t,27726.57101,Sm3,1080.960651,Sm3,26,t,,L,996076.1703,Sm3,24252,t
Skyfall,43765,2019,7,30,14506.60218,Sm3,399,t,36429.05144,Sm3,1011.153743,Sm3,26,t,,L,969706.8916,Sm3,24252,t
Skyfall,43765,2019,7,31,12638.09071,Sm3,399,t,32597.52128,Sm3,988.468062,Sm3,26,t,,L,844917.7129,Sm3,24252,t
Skyfall,43765,2019,8,1,43425.18096,Sm3,1481,t,12876.07452,Sm3,311.4545366,Sm3,9,t,,L,907498.5739,Sm3,23297,t
Skyfall,43765,2019,8,2,62948.87124,Sm3,1481,t,13139.73285,Sm3,316.4684614,Sm3,9,t,,L,883036.7767,Sm3,23297,t
Skyfall,43765,2019,8,3,71046.37964,Sm3,1481,t,10488.27917,Sm3,350.4376309,Sm3,9,t,,L,790916.5399,Sm3,23297,t
Skyfall,43765,2019,8,4,53506.05624,Sm3,1481,t,14867.57092,Sm3,390.9642986,Sm3,9,t,,L,1031309.193,Sm3,23297,t
Skyfall,43765,2019,8,5,44311.83955,Sm3,1481,t,11675.5308,Sm3,376.3001069,Sm3,9,t,,L,889316.1594,Sm3,23297,t
Skyfall,43765,2019,8,6,48833.53285,Sm3,1481,t,8253.097207,Sm3,257.0419602,Sm3,9,t,,L,733671.7741,Sm3,23297,t
Skyfall,43765,2019,8,7,57473.90148,Sm3,1481,t,9166.194341,Sm3,335.9338327,Sm3,9,t,,L,622167.3847,Sm3,23297,t
Skyfall,43765,2019,8,8,69995.64951,Sm3,1481,t,9939.861272,Sm3,228.7110075,Sm3,9,t,,L,741651.0078,Sm3,23297,t
Skyfall,43765,2019,8,9,44507.25073,Sm3,1481,t,15076.99333,Sm3,324.8448167,Sm3,9,t,,L,1014746.765,Sm3,23297,t
Skyfall,43765,2019,8,10,56452.71826,Sm3,1481,t,10874.27878,Sm3,313.0588103,Sm3,9,t,,L,878997.6561,Sm3,23297,t
Skyfall,43765,2019,8,11,48838.73077,Sm3,1481,t,12506.85678,Sm3,328.7305506,Sm3,9,t,,L,947287.1502,Sm3,23297,t
Skyfall,43765,2019,8,12,43444.09313,Sm3,1481,t,11091.04085,Sm3,386.3126459,Sm3,9,t,,L,702978.5378,Sm3,23297,t
Skyfall,43765,2019,8,13,48301.18936,Sm3,1481,t,10833.52073,Sm3,333.4056817,Sm3,9,t,,L,979988.0669,Sm3,23297,t
Skyfall,43765,2019,8,14,53930.85229,Sm3,1481,t,14864.30883,Sm3,347.7547774,Sm3,9,t,,L,758559.4026,Sm3,23297,t
Skyfall,43765,2019,8,15,63626.41838,Sm3,1481,t,10534.43057,Sm3,242.4566814,Sm3,9,t,,L,966498.1519,Sm3,23297,t
Skyfall,43765,2019,8,16,41084.77755,Sm3,1481,t,14620.0319,Sm3,339.7576431,Sm3,9,t,,L,732538.2204,Sm3,23297,t
Skyfall,43765,2019,8,17,54412.46034,Sm3,1481,t,14865.42057,Sm3,416.2521072,Sm3,9,t,,L,712348.9547,Sm3,23297,t
Skyfall,43765,2019,8,18,66847.91824,Sm3,1481,t,10556.63364,Sm3,285.0527708,Sm3,9,t,,L,988720.423,Sm3,23297,t
Skyfall,43765,2019,8,19,47240.27654,Sm3,1481,t,10723.78463,Sm3,348.7917325,Sm3,9,t,,L,799836.0261,Sm3,23297,t
Skyfall,43765,2019,8,20,70865.51387,Sm3,1481,t,11616.83054,Sm3,228.705259,Sm3,9,t,,L,668088.1744,Sm3,23297,t
Skyfall,43765,2019,8,21,44863.46427,Sm3,1481,t,8813.009651,Sm3,392.6033027,Sm3,9,t,,L,912809.0188,Sm3,23297,t
Skyfall,43765,2019,8,22,49137.49232,Sm3,1481,t,11031.29016,Sm3,242.8894597,Sm3,9,t,,L,1060377.227,Sm3,23297,t
Skyfall,43765,2019,8,23,60808.63689,Sm3,1481,t,8852.765588,Sm3,322.5162667,Sm3,9,t,,L,691581.6312,Sm3,23297,t
Skyfall,43765,2019,8,24,52026.62611,Sm3,1481,t,13936.17864,Sm3,301.5564036,Sm3,9,t,,L,647153.9152,Sm3,23297,t
Skyfall,43765,2019,8,25,50878.77222,Sm3,1481,t,12936.52459,Sm3,413.8452741,Sm3,9,t,,L,998576.6201,Sm3,23297,t
Skyfall,43765,2019,8,26,59755.48267,Sm3,1481,t,8279.300929,Sm3,315.8820957,Sm3,9,t,,L,641650.8929,Sm3,23297,t
Skyfall,43765,2019,8,27,71196.87726,Sm3,1481,t,11890.69296,Sm3,245.22099,Sm3,9,t,,L,1005416.043,Sm3,23297,t
Skyfall,43765,2019,8,28,62524.48403,Sm3,1481,t,13734.56016,Sm3,332.2811842,Sm3,9,t,,L,991459.5864,Sm3,23297,t
Skyfall,43765,2019,8,29,44068.17514,Sm3,1481,t,8307.428339,Sm3,313.0192683,Sm3,9,t,,L,695204.6749,Sm3,23297,t
Skyfall,43765,2019,8,30,66607.71413,Sm3,1481,t,8354.295799,Sm3,341.4948482,Sm3,9,t,,L,788693.5283,Sm3,23297,t
Skyfall,43765,2019,8,31,41231.66403,Sm3,1481,t,12161.48095,Sm3,364.2555952,Sm3,9,t,,L,809431.9238,Sm3,23297,t
Skyfall,43765,2019,9,1,31552.00195,Sm3,910,t,28463.9348,Sm3,745.3563666,Sm3,19,t,,L,687483.1271,Sm3,24959,t
Skyfall,43765,2019,9,2,39464.1422,Sm3,910,t,28393.13649,Sm3,566.457859,Sm3,19,t,,L,999033.8171,Sm3,24959,t
Skyfall,43765,2019,9,3,31004.28514,Sm3,910,t,31028.15679,Sm3,537.7601589,Sm3,19,t,,L,1118389.861,Sm3,24959,t
Skyfall,43765,2019,9,4,34261.39157,Sm3,910,t,29902.25198,Sm3,756.1673237,Sm3,19,t,,L,1039171.249,Sm3,24959,t
Skyfall,43765,2019,9,5,32969.6217,Sm3,910,t,21001.40267,Sm3,661.4143529,Sm3,19,t,,L,690522.546,Sm3,24959,t
Skyfall,43765,2019,9,6,25998.92646,Sm3,910,t,31594.70809,Sm3,813.5027972,Sm3,19,t,,L,963673.1542,Sm3,24959,t
Skyfall,43765,2019,9,7,41792.03909,Sm3,910,t,27629.11432,Sm3,685.7533582,Sm3,19,t,,L,1218913.479,Sm3,24959,t
Skyfall,43765,2019,9,8,34015.85818,Sm3,910,t,32430.87775,Sm3,795.6925092,Sm3,19,t,,L,749615.6102,Sm3,24959,t
Skyfall,43765,2019,9,9,33766.70083,Sm3,910,t,28833.38061,Sm3,712.6196368,Sm3,19,t,,L,750260.1829,Sm3,24959,t
Skyfall,43765,2019,9,10,41483.5651,Sm3,910,t,30097.9494,Sm3,746.3317375,Sm3,19,t,,L,805136.5915,Sm3,24959,t
Skyfall,43765,2019,9,11,27407.97709,Sm3,910,t,24537.19042,Sm3,679.1513488,Sm3,19,t,,L,1115765.903,Sm3,24959,t
Skyfall,43765,2019,9,12,41582.90915,Sm3,910,t,22651.55441,Sm3,539.458496,Sm3,19,t,,L,962482.5976,Sm3,24959,t
Skyfall,43765,2019,9,13,42891.25014,Sm3,910,t,18609.98014,Sm3,649.9710622,Sm3,19,t,,L,1007448.853,Sm3,24959,t
Skyfall,43765,2019,9,14,41734.55165,Sm3,910,t,24209.71747,Sm3,700.4829803,Sm3,19,t,,L,695174.2835,Sm3,24959,t
Skyfall,43765,2019,9,15,25204.40481,Sm3,910,t,31038.66563,Sm3,895.6826014,Sm3,19,t,,L,692211.3411,Sm3,24959,t
Skyfall,43765,2019,9,16,29139.18414,Sm3,910,t,28075.7168,Sm3,775.9879206,Sm3,19,t,,L,1045043.697,Sm3,24959,t
Skyfall,43765,2019,9,17,33605.53754,Sm3,910,t,17749.91877,Sm3,914.6034933,Sm3,19,t,,L,1089955.243,Sm3,24959,t
Skyfall,43765,2019,9,18,27386.90235,Sm3,910,t,20469.10362,Sm3,799.5580834,Sm3,19,t,,L,1251018.739,Sm3,24959,t
Skyfall,43765,2019,9,19,39479.1257,Sm3,910,t,21022.62465,Sm3,801.986038,Sm3,19,t,,L,705797.6816,Sm3,24959,t
Skyfall,43765,2019,9,20,41421.50381,Sm3,910,t,28614.57843,Sm3,918.054446,Sm3,19,t,,L,871659.5279,Sm3,24959,t
Skyfall,43765,2019,9,21,40241.80194,Sm3,910,t,27414.19983,Sm3,885.1157649,Sm3,19,t,,L,977617.9237,Sm3,24959,t
Skyfall,43765,2019,9,22,38387.01806,Sm3,910,t,25319.62134,Sm3,540.0830502,Sm3,19,t,,L,686447.6702,Sm3,24959,t
Skyfall,43765,2019,9,23,40328.39323,Sm3,910,t,18876.24939,Sm3,562.9989211,Sm3,19,t,,L,1201975.793,Sm3,24959,t
Skyfall,43765,2019,9,24,31590.88107,Sm3,910,t,21035.57907,Sm3,708.725138,Sm3,19,t,,L,932853.7032,Sm3,24959,t
Skyfall,43765,2019,9,25,27320.24037,Sm3,910,t,29375.4755,Sm3,610.92159,Sm3,19,t,,L,1076956.893,Sm3,24959,t
